country,year,cereal_yield,fdi_perc_gdp,elec_access_perc,en_per_gdp,en_per_cap,co2_ttl,co2_per_cap,co2_per_gdp,other_ghg_ttl,ch4_ttl,n2o_ttl,nat_emerg,pop_urb_aggl_perc,prot_area_perc,gdp,gni_per_cap,under_5_mort_rate,pop_growth_perc,pop,urb_pop_growth_perc,urb_pop
CHE,2001.0,6160.8,3.68344142764236,..,105.237895181223,3671.94994842722,42999.242,5.94749434322516,170.454879580082,..,..,..,..,15.0043957544481,22.8290118069,254989746186.893,37790,5.6,0.632521477591867,7229807.96929732,0.632521517507991,5299449.24149493
CHE,2002.0,6431,2.43537049026685,..,102.088877594009,3550.90219073264,40769.706,5.59662507277741,160.903663718332,..,..,..,..,14.9897287166352,22.8290118069,278620794936.481,36750,5.5,0.756307909866344,7284694.87768767,0.756307957594182,5339681.34534506
CHE,2003.0,5086.5,5.37499249462635,..,102.713019281562,3539.18213862017,40241.658,5.48329356927556,159.134403387061,..,..,..,..,14.9771955035765,22.8295009542,325039777288.186,42330,5.3,0.742123541379791,7338957.41520851,0.742123588212527,5379455.78534784
CHE,2004.0,6732.4,0.511327809086646,..,100.620269648508,3530.5293644575,40443.343,5.47302242885292,155.981422538921,..,..,..,..,14.973000333392,22.8295009542,362990618832.328,49930,5.2,0.687425472199988,7389581.08170524,0.687425515580927,5416562.93288994
CHE,2005.0,6300.3,-0.140961908876593,..,97.3814992995209,3484.70085510309,41374.761,5.56328105723792,155.46833800241,2109.3,4747.8,2414.6,..,14.9754441070227,22.8295009542,372475755389.582,56870,5.1,0.643052938581386,7437115,0.641195865737239,5451405.295
CHE,2006.0,6155.9,11.500219955062,..,98.1046158876976,3615.26518005103,41877.14,5.5956051990838,151.843549885204,..,..,..,..,14.9800759867738,22.8295009542,391233703828.24,58300,5,0.627558473346134,7483934,0.709380378906489,5490213.9824
CHE,2007.0,6421.8,7.69616165229644,..,90.13017445341,3411.81960231844,38019.456,5.03494463137043,133.008333054979,..,..,..,..,14.9448750429903,22.8295009542,434116631636.912,57020,4.8,0.893690977823134,7551117,0.975445989871028,5544030.1014
CHE,2008.0,6416.4,3.18425560144547,..,91.9285859374258,3501.14629609653,40392.005,5.28160584752882,138.67759755811602,..,..,..,..,14.8538085104296,22.8295009542,502447278285.276,56780,4.7,1.27061807385776,7647675,1.35230630168141,5619511.59
CHI,1991.0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.474833686233372,140804,-0.100064096458809,43959.0088
CHI,1992.0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.26597363746654,141179,-0.312248339760237,43821.9616
CHI,1993.0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.145100410150973,141384,-0.436484427849328,43631.1024
CHI,1994.0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.148421459301174,141594,-0.436565584294783,43441.0392
CHI,1995.0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.239835334059503,141934,-0.348593954509441,43289.87
CHI,1996.0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.361486001021274,142448,0.361486001021274,43446.64
CHI,1997.0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.458064187381438,143102,0.458064187381438,43646.11
CHI,1998.0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5945677376.61477,..,..,0.519257201760596,143847,0.519257201760596,43873.335
CHI,1999.0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6262740656.85164,..,..,0.526948323548686,144607,0.526948323548708,44105.135
CHI,2000.0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6439703434.71024,43420,..,0.498730067985639,145330,0.498730067985639,44325.65
CHI,2001.0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6232906290.4851,42340,..,0.456535590848744,145995,0.587597208560796,44586.873
CHI,2002.0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6663669064.7482,41540,..,0.431275252316808,146626,0.562165323359787,44838.2308
CHI,2003.0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7332244897.95918,44160,..,0.432818619922597,147262,0.563537592784753,45091.6244
CHI,2004.0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8553643354.08275,51280,..,0.474892923994489,147963,0.605441245407557,45365.4558
CHI,2005.0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8827272727.27273,57380,..,0.539219305609985,148763,0.669597420558298,45670.241
CHI,2006.0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9676172953.08188,62100,..,0.61586081501491,149682,1.07085022521266,46161.9288
CHI,2007.0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11514605842.3369,67960,..,0.670506655246843,150689,1.12343528460621,46683.4522
CHI,2008.0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.671973533275914,151705,1.12285996542273,47210.596
CHL,1991.0,4050.8,2.25866517170375,..,147.906920191164,1032.61707689484,32991.999,2.45671495530487,351.887597984903,..,..,..,..,35.0247722985126,15.9677661676,36424168146.1543,2500,17.5,1.8146251849855,13429315,2.07838268113865,11216163.888
CHL,1992.0,4177.4,2.10511183024102,..,142.855232285172,1099.41277372682,34117.768,2.49428554112393,324.101874089509,..,..,..,..,34.9963332627353,15.9705981064,44467946384.2462,3020,16.4,1.83759683506814,13678373,2.10066048073502,11454269.5502
CHL,1993.0,4246,2.1686169327275,..,136.936902228779,1107.17325022847,36288.632,2.60518457735766,322.21326308590795,..,..,..,..,34.784782391763,15.9706340384,47693992626.8649,3340,15.3,1.81850240796076,13929390,2.08087584410423,11695115.844
CHL,1994.0,4489.2,4.68159949234301,..,139.528387844139,1171.86722436647,40146.316,2.83221358331529,337.217550839764,..,..,..,..,34.5997817267012,16.1219215289,55154226759.96,3620,14.4,1.74710929901984,14174890,2.00879613801909,11932422.402
CHL,1995.0,4472.4,4.14440512902809,..,135.804261391731,1241.26911180856,43611.631,3.02660642180086,331.13371284754,24.5,14358.9,6314.1,..,34.4523122935725,16.4814591748,71349202308.6423,4330,13.6,1.64097923360409,14409416,1.90198305955277,12161547.104
CHL,1996.0,4264.2,6.35433420076883,..,140.39739427154,1357.53069438797,49526.502,3.38509219850303,350.09014971334403,..,..,..,..,34.3460278813779,16.4812448992,75769008174.2547,4940,12.9,1.52448950982292,14630769,1.87930951543264,12392261.343
CHL,1997.0,4507.4,6.36573425473803,..,147.837868169015,1502.40969733366,57054.853,3.84465679939634,378.316158417362,..,..,..,..,34.2746561700179,16.4810357962,82808986191.6005,5390,12.3,1.42020215059739,14840038,1.77376763382816,12614032.3
CHL,1998.0,5052,5.83042491236693,..,148.371182810213,1535.9364437992,58987.362,3.92225058816442,378.888697767037,..,..,..,..,34.2338821804034,16.495478866,79373597080.1017,5260,11.8,1.33288005014211,15039162,1.68519985087378,12828405.186
CHL,1999.0,4061.1,12.0021669975968,..,159.020259347225,1613.01533388872,62225.323,4.08528970478855,402.751179555025,..,..,..,..,34.2142631905589,16.495478866,72995286764.4168,4920,11.3,1.27117952333956,15231557,1.62226238834584,13038212.792
CHL,2000.0,4362.1,6.4618835220257,..,153.021571306339,1602.04451154423,60094.796,3.89724367729325,372.250800128059,8.1,16849.1,7300.2,..,34.2098416194223,16.495478866,75210511779.6437,4840,10.8,1.22843007976279,15419820,1.57828466401416,13245625.38
CHL,2001.0,4935.6,6.12493451564053,..,145.17064488961,1552.61083554428,54018.577,3.46179727252919,323.681460302307,..,..,..,..,34.2178964637726,16.495478866,68568293067.0614,4600,10.4,1.18864138733217,15604200,1.5836692043799,13457062.08
CHL,2002.0,5183.3,3.79083899677216,..,147.165853431743,1590.00654523941,56072.097,3.5524663565761,328.804774243465,..,..,..,..,34.2412511512456,16.495478866,67265403373.2981,4310,10.1,1.14560897338608,15783991,1.53908245870082,13665779.4078
CHL,2003.0,5390,5.82165347154346,..,143.154426725843,1589.54361124859,56409.461,3.53447322280433,318.314945502472,..,..,..,..,34.277637560838,16.4964330241,73989608414.6326,4330,9.7,1.10764234902574,15959793,1.49957368646517,13872252.0756
CHL,2004.0,5657.4,7.49870817024174,..,143.907911441644,1676.33155508957,62434.342,3.87016694365911,332.241936329066,..,..,..,..,34.326005818546,16.4964330241,95652734479.1979,4950,9.5,1.07452105306246,16132209,1.46492228378593,14076965.5734
CHL,2005.0,5811.2,5.9059815711357,..,139.671409826363,1699.57426593969,63805.8,3.91405180040445,321.657690429694,13.4,18149.1,8135.2,..,34.3833284892655,16.4964330241,118249630260.374,5920,9.3,1.04531592339989,16301726,1.4341989480881,14280311.976
CHL,2006.0,5998.3,4.9725781508652,..,136.277431935414,1716.80669916594,65697.972,3.98926835470755,316.66188566533197,..,..,..,..,34.4504176018511,16.4964330241,146772604312.845,6870,9.2,1.01892213168764,16468677,1.33804708909402,14472673.3476
CHL,2007.0,5767.5,7.62780175085605,..,131.475897662836,1715.37060637684,70098.372,4.2143510824761,323.01217566343496,..,..,..,..,34.526106557382,16.4964330241,164315221641.827,8140,9.1,0.994373144467046,16633254,1.31248293328651,14663876.7264
CHL,2008.0,5868.3,8.87299638651748,..,130.194674521404,1743.84494789794,73108.979,4.35286679071111,324.983064425993,..,..,..,..,34.6105433728955,16.4964330241,170741003929.264,9490,9,0.971258602944675,16795593,1.28835966140882,14854022.4492
CHN,1991.0,4232.7,1.1505561600763,..,627.922681111306,744.485727941049,2584538.27,2.24590127565651,1894.26378182123,..,..,..,..,9.28486887154799,13.5681521574,379468656246.251,350,47.4,1.36443400840349,1150780000,4.24233046340784,324519960
CHN,1992.0,4366.6,2.63946807522414,..,568.488545825916,760.353575628557,2695982.067,2.31420729031649,1730.24811006405,..,..,..,..,9.63057812647536,13.6644058703,422660918111.413,390,46.5,1.2255362283362,1164970000,4.0229214325768,337841300
CHN,1993.0,4567.6,6.24629826288079,..,527.682471295534,795.387312888225,2878694.009,2.44280065934625,1620.6231453774,..,..,..,..,10.0051653881403,13.7837435861,440500898964.599,410,45.6,1.14961943083465,1178440000,3.87087578332311,351175120
CHN,1994.0,4510,6.04175737590201,..,487.946301603067,822.492539655237,3058241.33,2.56599389177193,1522.2839953673,..,..,..,..,10.4078598967139,13.9254401265,559224707280.731,460,44.3,1.13026063215591,1191835000,3.77942217685354,364701510
CHN,1995.0,4663.7,4.92429195798218,..,470.04657262264,869.188004365671,3320285.15,2.75575496636525,1490.2796292881799,39493,1093619.5,380630.2,..,10.8435285573783,14.0005510833,728007199936.412,530,42.5,1.08650915088974,1204855000,3.667297546477,378324470
CHN,1996.0,4898,4.6934606615725,..,442.657251948078,891.006929489549,3463089.131,2.84430958153669,1413.06899125232,..,..,..,..,11.316026692949,14.3553075088,856084729312.253,650,40.5,1.04814151412165,1217550000,3.81213656287568,393025140
CHN,1997.0,4826.1,4.64356006353359,..,405.937172989813,883.99069975408,3469510.048,2.82056789057578,1295.23235487058,..,..,..,..,11.8256928236083,14.4838576306,952652693079.137,750,38.5,1.02345002419879,1230075000,3.7130987107334,407892870
CHN,1998.0,4954,4.29159169678315,..,375.926237425318,874.063525063711,3324344.519,2.67674598026467,1151.2424624181601,..,..,..,..,12.3842452302254,14.6214017973,1019458585326.15,790,36.6,0.959550406298151,1241935000,3.57874775010608,422754674
CHN,1999.0,4947,3.57738295167943,..,349.453174908817,866.724905905878,3318055.614,2.64864924664833,1067.90387832886,..,..,..,..,13.0001610875405,14.8615351695,1083277930359.88,840,34.7,0.865851392993279,1252735000,3.41819411961609,437455062
CHN,2000.0,4756.3,3.20399920668831,..,325.074084563062,867.125313132353,3405179.867,2.69686243322549,1011.01890741307,81189.9,1059439.3,392194.5,..,13.6798092892301,15.4628599838,1198480321713,930,33,0.787956592953992,1262645000,3.27677283647931,452026910
CHN,2001.0,4802.2,3.33943524233897,..,299.205069387024,858.108668475056,3487566.356,2.74212081298895,956.1218505996379,..,..,..,..,14.2384978574517,16.2787889876,1324804848409.43,1000,31.2,0.726380637838525,1271850000,3.26374787240202,467023320
CHN,2002.0,4889.6,3.39159702688794,..,296.943254363943,922.9151710403,3694242.143,2.88522504139331,928.306457892502,..,..,..,..,14.7632507029053,16.5992976524,1453827687613.08,1100,29.5,0.669999567758626,1280400000,3.14457446424755,481942560
CHN,2003.0,4877.6,2.86885358797971,..,307.263051672522,1043.96585687675,4525177.009,3.51224542766222,1033.73423682166,..,..,..,..,15.2899401583359,16.5992984642,1640959264366.29,1270,27.9,0.622860936133583,1288400000,3.03767643865017,496807040
CHN,2004.0,5189.6,2.84402751721403,..,325.318236392028,1209.74062843585,5288166.032,4.08013890554173,1097.21337101949,..,..,..,..,15.7522939644696,16.5992984642,1931643872027.84,1500,26.4,0.593932815112141,1296075000,2.95180729740572,511690410
CHN,2005.0,5225.5,5.19332411856692,..,316.239722001307,1301.19158715062,5790016.984,4.4411506949345,1079.37084361845,141394,1333098.1,467213.4,..,16.1890134384684,16.5992984642,2256902969137.08,1760,24.9,0.588124989556992,1303720000,2.89168202973937,526702880
CHN,2006.0,5313.4,4.57369322979559,..,306.669604999099,1414.14677655566,6414463.08,4.89272709798477,1061.0289620444698,..,..,..,..,16.5990987170295,16.5992984642,2712950560614.04,2050,23.5,0.558374367373002,1311020000,2.76164586736129,541451260
CHN,2007.0,5319.8,4.58068907152341,..,284.472645312085,1490.26043471168,6791804.714,5.15356401658718,983.752875964508,..,..,..,..,16.9513692014098,16.5992984642,3494055865921.79,2490,22.2,0.522271866392275,1317885000,2.67804397389018,556147470
CHN,2008.0,5548.4,3.87338246692637,..,279.840202181115,1598.51623705795,7031916.207,5.30848878160729,929.3171626803501,..,..,..,..,17.2522253718893,16.5992984642,4521826899540.68,3050,20.9,0.51238693163744,1324655000,2.62266453841103,570926305
CIV,1991.0,844.2,0.155402646377575,..,185.978572985287,343.706723683519,5636.179,0.435364687452688,235.574394451449,..,..,..,..,16.8566061171585,22.5924660275,10492662389.9953,720,152.7,3.36315514788249,12945880,4.21593182327,5183530.352
CIV,1992.0,858.5,-2.0697067871129,..,201.270681804663,358.970942546664,4624.087,0.345550474939879,193.745987337217,..,..,..,..,16.93044410546,22.5924528745,11153005024.6967,750,154.2,3.31179092634687,13381799,4.15735677011402,5403570.4362
CIV,1993.0,961,0.795829696524798,..,208.529770126458,359.425882161576,5892.869,0.42639445410058,247.383235069362,..,..,..,..,17.0178222083006,22.5924396906,11045080761.9747,720,154.5,3.22378883189078,13820229,4.06226476764839,5627597.2488
CIV,1994.0,890.2,0.938089310186804,..,212.122398433751,357.368749382627,5251.144,0.368399163965194,218.669691673618,..,..,..,..,17.1294178624988,22.5924264851,8313627828.01153,660,154.5,3.09008132078399,14253952,3.92158525563601,5852672.6912
CIV,1995.0,890.4,1.92254582130202,..,197.654050136067,346.434946720083,7132.315,0.485945207532772,277.24985404163397,0,11186.5,7455.6,..,17.2700446951735,22.5924132549,11000111579.1245,670,154.2,2.92610677009681,14677200,3.7507536941449,6076360.8
CIV,1996.0,1024.7,2.21743262897525,..,206.563797154834,379.36795125114,8379.095,0.555277923423278,302.345825366339,..,..,..,..,17.4393859950939,22.5925505457,12139291891.514,700,153.7,2.77311717869655,15089912,3.78249849561844,6310601.1984
CIV,1997.0,1198.5,3.54288088031585,..,200.763483812412,379.682079807376,8173.743,0.527606247999387,278.980952915373,..,..,..,..,17.6336922618824,22.5925370564,11722200901.1942,760,152.8,2.63055183122569,15492127,3.62984637097755,6543874.4448
CIV,1998.0,1498.5,2.97290758194362,..,191.32577398935,369.805375867011,6912.295,0.435322672623548,225.222381041764,..,..,..,..,17.8608506882396,22.5925235424,12782574028.1067,740,151.4,2.46374973180771,15878555,3.45315709632754,6773791.563
CIV,1999.0,1645.7,2.57776847703015,..,224.206758968233,430.360017851504,6266.903,0.385824405990831,201.00482389118298,..,..,..,..,18.0704861062586,22.5925235424,12556439824.5899,720,149.7,2.26857562844445,16242889,3.24828955294279,6997436.5812
CIV,2000.0,1682.3,2.25306233765956,..,224.290359403695,406.120246274602,6791.284,0.409566163276966,226.193455764995,0,13195.9,8301.1,..,18.2844677789362,22.5925235424,10417006095.6768,650,147.7,2.06416301685114,16581653,3.03437159749618,7213019.055
CIV,2001.0,1719.9,2.5858062262102,..,215.983959233769,383.793713132362,7726.369,0.457374723433516,257.39244870473397,..,..,..,..,18.537241523995,22.5925235424,10545263559.9694,610,145.4,1.85944410668723,16892864,3.36529049410736,7459888.7424
CIV,2002.0,1750.9,1.85109558922124,..,234.77039172085,404.319417735616,7286.329,0.424100917258714,246.256633014609,..,..,..,..,18.8263609832201,22.5925235424,11486664324.8268,580,142.7,1.68924080905715,17180649,3.17274744945126,7700366.8818
CIV,2003.0,1826.9,1.20362213440307,..,225.831064469896,376.846301919378,5460.163,0.31280471411276,187.453137259123,..,..,..,..,19.139530856204,22.5925235424,13737489762.0048,640,140.3,1.58711501957562,17455501,3.04893507053106,7938761.8548
CIV,2004.0,1853.9,1.82790669561544,..,313.70954410553,524.575960532015,7664.03,0.432218540207897,258.477496881601,..,..,..,..,19.4619734894969,22.5925235424,15481092869.1535,770,137.8,1.57070510846315,17731840,3.01146349479039,8181470.976
CIV,2005.0,1836.2,1.90620766746636,..,320.892076478498,534.609281887865,7825.378,0.434237914036255,260.645504374189,0,10996.6,7363.9,..,19.7788673247231,22.5925235424,16363441576.473,870,135.4,1.61728544202983,18020946,3.03758045982916,8433802.728
CIV,2006.0,1820.7,1.83600579485543,..,315.505957170349,520.422183175044,7139.649,0.389591682932737,236.189964231322,..,..,..,..,20.0895133624239,22.5925235424,17367306796.6016,900,132.8,1.67849226018884,18325979,3.07889706859049,8697509.6334
CIV,2007.0,1593.8,2.15590805511272,..,332.813372628356,548.777819453187,6384.247,0.342378464369724,207.639826907992,..,..,..,..,20.3126292114971,22.5925235424,19795696265.3153,950,130.4,1.73524120548421,18646754,3.11630521537024,8972818.0248
CIV,2008.0,1728.3,1.90547399194744,..,326.669924080428,541.320704205776,7014.971,0.369461653434899,222.958422503508,..,..,..,..,20.5240351994393,22.5925235424,23414005259.4684,1070,127.7,1.80828204502166,18987007,3.17053221315129,9261862.0146
CMR,1991.0,1178.6,-0.116596591555468,..,206.140645641911,401.288150332197,1111.101,0.0886759387781423,45.5525917161928,..,..,..,..,14.0561651549764,7.14354130803,12434368415.9998,860,137.6,2.82556058660347,12529904,5.06083343829735,5214946.0448
CMR,1992.0,1072.3,0.256256384669954,..,215.049135273331,394.549554255981,3795.345,0.294612321546755,160.578371730698,..,..,..,..,14.2914507472382,7.14352349274,11396311478.4043,870,139.3,2.77521597017459,12882506,4.9616148508349,5480218.0524
CMR,1993.0,959.3,0.0378412320640267,..,229.89987445549,397.377025004886,3898.021,0.294488686762049,170.37450042393502,..,..,..,..,14.5382116655119,7.14350569023,13532152214.7985,890,141.8,2.71134131785734,13236573,4.85095782347659,5752614.6258
CMR,1994.0,970,-0.0976706195331352,..,242.156560493893,397.49401366432,3817.347,0.280900040538058,171.126571271423,..,..,..,..,14.801784793026,7.60208226178,9220467286.23935,780,144.7,2.63283991322477,13589699,4.72763418084117,6031108.4162
CMR,1995.0,1175.1,0.0835020091035498,..,238.546963869723,394.316651025008,4363.73,0.313029017878119,189.37095763985602,661,21567.2,9972,..,15.0830356540161,7.61962265876,8733227080.86832,720,147.1,2.54745007969716,13940337,4.59926157815121,6314972.661
CMR,1996.0,1368.2,1.04102332855326,..,232.796520786939,394.234670576851,4602.085,0.322106250404638,190.204515265506,..,..,..,..,15.3841039091932,7.76787702833,9732338099.34075,650,148.1,2.45966992620866,14287475,4.4702271619333,6603670.945
CMR,1997.0,1405.2,0.796049137747261,..,229.491671665735,398.843472771972,3215.959,0.219790816071287,126.46605809145001,..,..,..,..,15.7014655915004,7.76786048267,9840550361.4821,640,148.4,2.38213441418303,14631908,4.35306368035808,6897481.4312
CMR,1998.0,1407.6,2.2337818580771,..,224.780190649663,400.907840440165,3208.625,0.214248273927966,120.12428543930399,..,..,..,..,16.0354228709552,7.76784396897,9629642599.839,640,148.3,2.32576508669665,14976200,4.25859836673042,7197561.72
CMR,1999.0,1893.5,-0.147759576519917,..,216.989564321714,394.846375804936,3080.28,0.201009511127312,110.46566187955601,..,..,..,..,16.3813667808858,7.76784396897,10486456218.2642,640,148,2.29612805987109,15324051,4.19231018144098,7505720.1798
CMR,2000.0,1763.7,1.57618723402941,..,217.157693064082,402.446086363233,3432.312,0.218921616920848,118.128899505514,572,21264,10847.5,..,16.7376640877893,8.67606014791,10075040330.7629,630,147.5,2.28520584744483,15678269,4.14610097078998,7823456.231
CMR,2001.0,1709.1,0.763527690365858,..,210.230898167818,398.020553578902,3421.311,0.213302188184258,112.664308915514,..,..,..,..,17.1006544558679,9.15024672964,9598224206.27142,620,146.6,2.2793592375139,16039737,4.02751658941983,8144978.4486
CMR,2002.0,1648.2,5.53086697606072,..,206.492851907094,397.488372348144,3417.644,0.208290242279949,108.20554548231,..,..,..,..,17.4683151629212,9.15394355909,10879778068.6384,600,145.5,2.27049953612503,16408085,3.98862067524121,8476416.711
CMR,2003.0,1577.7,2.46859923182023,..,206.143824589846,403.581558073631,3795.345,0.226137295700993,115.50777305266,..,..,..,..,17.8354866359942,9.15394355909,13621809491.8648,680,144.2,2.26140757134736,16783366,3.95050723031732,8817980.4964
CMR,2004.0,1563.2,0.545928080380644,..,204.555309520244,406.056777328311,3956.693,0.230505764926348,116.11966779854099,..,..,..,..,18.1972293236103,9.15394355909,15775357312.0111,830,143.2,2.24997048269826,17165267,3.91101282514036,9169685.6314
CMR,2005.0,1508.7,1.41070937793656,..,200.674163238929,398.486429185507,3696.336,0.210574373138166,106.04335062409801,419.3,18518,9127.3,..,18.5486512188476,9.15394355909,16587863738.1709,930,142.1,2.23704487318877,17553589,3.87094679899625,9531598.827
CMR,2006.0,1694,0.091239922431167,..,186.557398744899,373.979456101785,4264.721,0.237610159571371,118.53039668823601,..,..,..,..,18.885198370105,9.15394355909,17956985510.833,990,141,2.22422654659317,17948395,3.7230665231445,9893155.324
CMR,2007.0,1522.3,0.923414417804263,..,170.24337120532,345.489504045281,6167.894,0.336124610640794,165.628727329049,..,..,..,..,19.2033775218362,9.15394355909,20685921877.0629,1060,139.9,2.21300775152004,18350022,3.68971385836111,10265002.3068
CMR,2008.0,1510.9,-0.101948582237554,..,166.892664315633,340.917516055683,5302.482,0.282666706754566,138.376579617839,..,..,..,..,19.500651908136,9.15394355909,23735512829.1016,1160,138.7,2.20310294537753,18758778,3.65831939718037,10647482.3928
COG,1991.0,707.3,1.2020251393877,..,93.929089014358,332.930986846448,1265.115,0.515544810015575,145.449526370392,..,..,..,..,29.6348155495371,5.43991864343,2724862285.80746,950,114.8,2.68602349414521,2453938,3.45652813158572,1342794.8736
COG,1992.0,653,0.0933793483977211,..,92.2114065706388,326.524206847404,1573.143,0.624214545217912,176.280042977931,..,..,..,..,29.8295846830961,5.43991074785,2933231579.46436,1050,113.8,2.66425951806933,2520196,3.42887274620493,1389636.0744
COG,1993.0,630.3,14.9066580286522,..,93.3276706535175,318.567228303075,1543.807,0.596462888338543,174.740171160813,..,..,..,..,30.0225633338098,6.7855596337,1918970177.74925,840,112.4,2.6653022586478,2588270,3.42411348769703,1438042.812
COG,1994.0,643.4,0.168985707887129,..,89.809456189251,281.996864925527,2148.862,0.808162476287615,257.380990838735,..,..,..,..,30.2095039090648,6.78646576332,1769380403.45821,670,111,2.69408569824598,2658948,3.44718231836241,1488479.0904
COG,1995.0,826.8,5.90827464420821,..,90.4960230964299,287.542457915341,1565.809,0.57298845905853,180.332244500098,0.1,5439.3,3798.2,..,30.3847907531948,6.78645687279,2115997195.23189,430,110,2.73617712195086,2732706,3.48364456362144,1541246.184
COG,1996.0,854.4,2.85665682628458,..,86.5451648828875,278.912486948947,1716.156,0.610706027291381,189.499059024131,..,..,..,..,30.5481833858934,6.78644798227,2540699674.71538,460,109.1,2.79341482815189,2810118,3.46491408223307,1595585.0004
COG,1997.0,827.8,3.40857488321494,..,82.1411874939121,255.783697546838,2343.213,0.810564468955574,260.300905252927,..,..,..,..,30.7409504708146,6.78643909174,2322716603.56023,580,107.3,2.83209879047138,2890841,3.49911899215552,1652404.7156
COG,1998.0,842,1.68133156057404,..,80.5343431543117,252.844202575632,777.404,0.261459125444914,83.2783141353951,..,..,..,..,30.942152718384,6.78643020121,1949481957.50295,570,106,2.81347372723893,2973329,3.47607423341243,1710853.5066
COG,1999.0,757.5,22.8646565364377,..,79.1476220098898,235.525720216126,821.408,0.268834867156482,90.3410482271537,..,..,..,..,31.1725294941444,7.80790243879,2353906123.11191,490,105.1,2.72404260599234,3055437,3.38228160139825,1769709.1104
COG,2000.0,767,5.15248061454025,..,86.7048569207767,270.510971297986,1048.762,0.334450867457561,107.199033262106,0.8,5458.7,3349.3,..,31.4466002481685,7.80790243879,3219893817.24206,560,104.2,2.59530880805777,3135773,3.24924333595636,1828155.659
COG,2001.0,777.3,2.76302862194076,..,91.5276720166275,289.254760637719,861.745,0.268178182757451,84.8584987826071,..,..,..,..,31.7683213364329,9.36920500336,2794254065.26247,630,103,2.44320679452636,3213330,3.09289278635979,1885582.044
COG,2002.0,777.4,10.9652997707689,..,85.3532853879027,275.665012528417,707.731,0.215186247899388,66.6274369026613,..,..,..,..,32.1327680824391,9.44763250706,3019985939.54002,690,101.5,2.32523729522238,3288923,2.97072959932196,1942437.9238
COG,2003.0,927.8,9.24303074036967,..,96.5323001222767,307.143381421033,1085.432,0.322548839271466,101.374091841371,..,..,..,..,32.5122259760351,9.44763250706,3495870612.52581,700,100.2,2.29186234801627,3365171,2.93321475738898,2000257.6424
COG,2004.0,766,-0.183239674270656,..,96.3671982395244,309.927113427642,1903.173,0.55232234351443,171.736367886381,..,..,..,..,32.873135573668,9.44763250706,4648628921.36969,780,99.4,2.36671617298522,3445765,3.00398145221506,2061256.623
COG,2005.0,756.9,8.43741011740258,..,101.171013240981,342.078248556469,1606.146,0.45458973609304,134.446736685425,4.8,5583.9,3565.9,..,33.1800529664945,9.44763250706,6087004330.1205,980,98.1,2.50515254163948,3533177,3.13838245293681,2126972.554
COG,2006.0,741.4,19.2425626312947,..,93.8662796568494,328.003580482731,1463.133,0.403226788801401,115.393248046444,..,..,..,..,33.1281463919168,9.44763250706,7731262789.49683,1220,97,2.66386847612581,3628561,3.29311380455741,2198182.2538
COG,2007.0,770.9,31.6222701333268,..,99.9910023672312,334.444053683417,1591.478,0.426599710717705,127.543402893365,..,..,..,..,33.0268063256109,9.44763250706,8343503640.38077,1400,96.6,2.77361443146071,3730612,3.39892500939068,2274181.0752
COG,2008.0,776.3,21.0634668771749,..,98.6260213397719,338.655160558022,1936.176,0.504693667582557,146.98116026646798,..,..,..,..,32.9000904247513,9.44763250706,11789245042.5775,1870,95,2.79462311581211,3836339,3.41604784658358,2353210.3426
COK,1991.0,..,..,..,..,..,22.002,1.240947546531303,..,..,..,..,..,..,0.0748862715,..,..,19,0.6564079702848742,17730,..,..
COK,1992.0,..,..,..,..,..,22.002,1.2285443073315092,..,..,..,..,..,..,0.0747870103,..,..,18.2,1.00452596984857,17909,..,..
COK,1993.0,..,..,..,..,..,22.002,1.2152444076222038,..,..,..,..,..,..,0.1445881885,..,..,17.5,1.0884763433002378,18105,..,..
COK,1994.0,..,..,..,..,..,22.002,1.205456936226167,..,..,..,..,..,..,0.1445371477,..,..,16.8,0.8086519847551457,18252,..,..
COK,1995.0,..,..,..,..,..,22.002,1.20183536352215,..,..,..,..,..,..,0.1444860393,..,..,16.1,0.3008837303721567,18307,..,..
COK,1996.0,..,..,..,..,..,22.002,1.2058533377178557,..,..,..,..,..,..,0.7557197667,..,..,15.4,-0.33376224455950243,18246,..,..
